GCM-RCM;ZH;deltaDegre;ref;fut;surface
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_JJA.nc;O4;3.84;19.985;23.825;4491
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_JJA.nc;F6;3.817;18.402;22.219;7321
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_JJA.nc;W1;4.062;12.766;16.828;3064
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_JJA.nc;F5;3.821;18.1;21.921;5515
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_JJA.nc;W0;4.33;11.898;16.227;2711
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_JJA.nc;W3;3.611;18.394;22.005;2497
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_JJA.nc;W2;3.981;13.254;17.235;3619
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_JJA.nc;F7;3.724;19.377;23.101;1105
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_JJA.nc;N6;4.005;19.812;23.817;771
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_JJA.nc;N5;3.906;19.409;23.316;404
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_JJA.nc;N8;3.953;19.793;23.746;1301
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_JJA.nc;N7;3.931;19.264;23.195;590
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_JJA.nc;F0;3.915;18.519;22.434;3972
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_JJA.nc;F2;3.838;18.851;22.688;1712
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_JJA.nc;F1;3.837;18.522;22.36;4595
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_JJA.nc;F4;3.879;18.847;22.726;9621
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_JJA.nc;F3;3.911;18.692;22.603;10836
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_JJA.nc;N0;3.818;18.925;22.743;1075
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_JJA.nc;N2;3.952;19.167;23.119;619
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_JJA.nc;N1;3.925;19.003;22.928;753
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_JJA.nc;N4;4.001;19.555;23.556;1216
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_JJA.nc;N3;3.972;19.145;23.117;1973
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_JJA.nc;V6;3.538;20.916;24.454;2137
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_JJA.nc;V5;3.77;20.578;24.348;5731
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_JJA.nc;V7;3.646;22.629;26.275;3702
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_JJA.nc;E5;3.595;16.921;20.516;3202
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_JJA.nc;V0;3.988;15.098;19.087;3445
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_JJA.nc;E4;3.531;17.144;20.676;2241
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_JJA.nc;V2;3.809;17.159;20.968;3760
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_JJA.nc;E6;3.694;17.373;21.067;6568
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_JJA.nc;V1;3.725;18.017;21.742;5949
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_JJA.nc;V4;3.764;19.398;23.161;4936
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_JJA.nc;V3;3.899;19.654;23.553;5191
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_JJA.nc;M5;4.011;19.267;23.278;1856
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_JJA.nc;M4;3.905;19.325;23.231;233
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_JJA.nc;M7;3.992;18.965;22.957;2356
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_JJA.nc;M6;3.993;18.968;22.962;2540
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_JJA.nc;M8;3.944;18.991;22.935;2581
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_JJA.nc;E1;3.687;17.692;21.379;2658
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_JJA.nc;E3;3.561;17.477;21.038;2825
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_JJA.nc;Q1;3.817;20.231;24.048;1586
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_JJA.nc;E2;3.69;17.784;21.474;1210
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_JJA.nc;Q0;3.569;18.924;22.493;2461
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_JJA.nc;Q3;3.677;20.438;24.114;2194
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_JJA.nc;Q2;4.03;20.393;24.423;3146
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_JJA.nc;Q5;3.465;19.869;23.334;1425
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_JJA.nc;Q4;3.732;14.004;17.736;1368
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_JJA.nc;Q7;3.396;18.86;22.256;1534
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_JJA.nc;Y9;3.885;21.502;25.387;2858
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_JJA.nc;Q6;3.542;15.178;18.72;1089
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_JJA.nc;Y8;3.858;21.056;24.914;2698
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_JJA.nc;Y1;3.713;20.43;24.144;5327
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_JJA.nc;Y0;3.778;19.66;23.438;5199
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_JJA.nc;Y3;3.605;23.157;26.762;3125
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_JJA.nc;Y2;3.757;21.244;25.001;4403
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_JJA.nc;H7;3.709;17.388;21.097;628
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_JJA.nc;Y5;3.745;22.143;25.888;4493
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_JJA.nc;Y4;3.524;22.727;26.25;4635
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_JJA.nc;Y7;3.882;21.017;24.899;3118
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_JJA.nc;Y6;4.284;16.662;20.946;3977
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_JJA.nc;P8;3.975;20.277;24.253;1037
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_JJA.nc;P7;3.955;19.922;23.877;2799
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_JJA.nc;H0;3.71;17.745;21.455;4977
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_JJA.nc;P9;3.998;20.771;24.769;594
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_JJA.nc;H2;3.812;17.965;21.777;4017
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_JJA.nc;H1;3.766;18.109;21.875;7940
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_JJA.nc;H4;3.927;17.958;21.884;6017
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_JJA.nc;H3;3.767;17.698;21.465;4070
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_JJA.nc;H6;3.891;17.31;21.201;2312
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_JJA.nc;P0;3.893;16.178;20.071;3289
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_JJA.nc;H5;3.651;17.22;20.872;2035
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_JJA.nc;P2;3.904;19.96;23.864;3067
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_JJA.nc;P1;3.832;17.522;21.354;3300
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_JJA.nc;P4;3.879;20.106;23.984;1282
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_JJA.nc;P3;3.829;18.303;22.131;2449
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_JJA.nc;P6;3.897;19.797;23.695;3747
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_JJA.nc;P5;3.875;20.559;24.434;2394
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_JJA.nc;X0;4.145;13.015;17.16;4831
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_JJA.nc;X2;4.009;18.139;22.147;2298
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_JJA.nc;G7;3.935;16.83;20.764;480
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_JJA.nc;X1;3.81;18.249;22.059;4603
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_JJA.nc;G6;3.679;16.78;20.458;453
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_JJA.nc;X3;3.634;21.464;25.098;2640
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_JJA.nc;O7;3.936;16.457;20.392;5706
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_JJA.nc;O6;3.926;20.495;24.42;7252
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_JJA.nc;O9;3.949;20.458;24.408;6512
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_JJA.nc;O8;3.976;20.018;23.994;5821
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_JJA.nc;G1;3.376;16.537;19.914;346
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_JJA.nc;G0;3.535;16.692;20.227;762
