GCM-RCM;ZH;delta%;ref;fut;surface
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;V5;45.8;240.013;349.821;5731
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;V7;37.5;207.712;285.607;3702
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;E5;39.4;254.304;354.625;3202
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;V0;13.1;415.372;469.858;3445
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;E4;42;204.067;289.694;2241
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;V2;23.4;424.188;523.251;3760
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;E6;35.1;193.742;261.742;6568
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;V1;27.4;348.793;444.213;5949
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;V4;43.7;209.528;301.101;4936
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;V3;39.6;183.36;255.967;5191
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;M5;38.1;194.655;268.908;1856
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;M4;30.2;191.004;248.604;233
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;M7;39.2;253.608;353.095;2356
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;M6;38.7;235.491;326.529;2540
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;M8;41.3;245.486;346.814;2581
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;E1;43.3;186.715;267.481;2658
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;E3;38;195.296;269.426;2825
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;Q1;0.8;282.996;285.302;1586
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;E2;38.5;196.628;272.323;1210
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;Q0;-10.3;286.021;256.662;2461
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;Q3;6.2;317.815;337.566;2194
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;Q2;7;261.576;279.81;3146
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;Q5;-5.4;344.296;325.764;1425
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;Q4;-18.8;380.745;309.104;1368
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;Q7;-6.6;435.678;407.122;1534
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;Y9;13.3;287.493;325.837;2858
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;Q6;-16.9;563.419;468.221;1089
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;Y8;15.1;324.139;372.957;2698
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;Y1;-11.2;242.129;214.925;5327
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;Y0;7;214.111;229.083;5199
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;Y3;29.4;198.152;256.449;3125
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;Y2;15.2;296.868;341.844;4403
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;H7;31;223.735;293.011;628
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;Y5;33.1;220.957;294.078;4493
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;Y4;44.6;169.862;245.662;4635
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;Y7;16;255.3;296.065;3118
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;Y6;22.6;230.916;283.088;3977
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;P8;21.3;240.466;291.636;1037
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;P7;28.8;253.865;326.982;2799
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;H0;39.4;215.844;300.803;4977
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;P9;19;222.426;264.643;594
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;H2;30.2;191.086;248.711;4017
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;H1;38.8;221.867;308.034;7940
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;H4;27.7;172.526;220.277;6017
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;H3;26.6;204.979;259.446;4070
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;H6;21.7;213.72;260.189;2312
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;P0;12.2;315.807;354.285;3289
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;H5;21.3;254.245;308.349;2035
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;P2;16.1;249.854;290.191;3067
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;P1;15.1;361.549;416.216;3300
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;P4;22.5;246.492;301.976;1282
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;P3;18.9;336.724;400.488;2449
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;P6;23.1;265.5;326.896;3747
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;P5;19.7;220.454;263.794;2394
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;X0;23.8;212.445;263.108;4831
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;X2;32.7;192.17;255.073;2298
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;G7;37.5;257.784;354.532;480
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;X1;37.6;200.235;275.592;4603
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;G6;31.6;265.109;348.866;453
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;X3;46.3;167.297;244.742;2640
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;O7;12.1;262.113;293.837;5706
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;O6;0.1;198.116;198.237;7252
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;O9;11.7;223.818;249.997;6512
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;O8;10.1;243.923;268.564;5821
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;G1;31.3;254.678;334.473;346
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;G0;30.2;247.331;322.067;762
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;G3;33;261.949;348.303;228
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;G2;28.1;266.09;340.942;1033
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;G5;36.2;235.051;320.154;242
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;S3;23.8;276.034;341.716;1523
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;G4;33.7;256.444;342.763;300
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;S2;14.2;281.335;321.361;2029
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;S5;-4.4;412.831;394.712;370
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;S4;20.3;328.625;395.192;1554
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;S6;-2.8;443.569;431.185;200
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;S9;-11.2;609.806;541.546;74
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;K1;26.3;221.558;279.784;11062
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;K0;20;176.549;211.938;7272
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;S1;24;259.885;322.287;2790
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;S0;31.6;235.589;309.92;1911
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;J9;40.1;255.401;357.822;1522
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;B2;35.2;275.656;372.757;1439
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;B1;37.2;271.752;372.776;1321
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;B4;44.5;265.319;383.504;1652
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;B3;42.6;274.871;392.095;945
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;B6;45;321.613;466.471;90
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;B5;43.2;293.28;419.948;1446
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;J2;25.5;325.844;409.089;1956
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;B7;45.1;318.853;462.796;470
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;J1;28.4;252.198;323.94;2960
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;J4;33.3;365.135;486.55;2856
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;J3;29.8;360.941;468.41;4241
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;J6;39.2;296.686;412.976;1618
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;J5;32;339.484;448.109;2612
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;J8;37.1;267.856;367.277;3605
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;R2;38.1;243.283;336.012;1191
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;J7;34.3;224.486;301.486;5707
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;B0;38.2;259.732;358.946;447
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;R1;32.7;268.053;355.822;1460
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;R4;30.2;231.295;301.226;881
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;R3;33.6;227.065;303.266;1497
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;R6;35.6;240.978;326.761;1327
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;R5;29.9;243.181;315.791;1378
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;R8;40.3;212.718;298.41;55
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;J0;32.4;223.013;295.358;2767
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;R7;36.2;233.722;318.275;772
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;A9;42.3;233.986;332.896;3836
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;A8;40.5;240.915;338.508;2079
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;R0;36.1;245.551;334.077;1348
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;I9;27;288.447;366.321;1107
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;Z4;28.3;308.82;396.107;3
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;A1;40;273.992;383.663;1808
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;I8;28.3;311.191;399.373;477
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;A0;51.5;179.01;271.149;895
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;Z6;41.4;218.582;309.088;175
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;A3;49.2;204.421;304.927;2549
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;Z5;46.3;230.933;337.919;254
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;Z8;30.7;206.782;270.262;27
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;A2;44.3;234.273;338.15;2953
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;A5;41.8;236.619;335.486;1930
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;A4;30.5;394.726;515.118;1784
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;Q9;-5.2;477.348;452.312;1028
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;A7;40.4;220.754;309.971;2670
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;A6;36;302.61;411.591;3092
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;Q8;-1.6;403.114;396.601;1083
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;I1;24.9;205.16;256.303;1809
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;I0;21.3;231.852;281.145;1308
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;I3;25.4;229.445;287.621;543
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;I2;26.4;246.646;311.846;2971
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;I5;33.9;313.538;419.815;1468
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;I4;25.6;269.014;337.82;2063
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;I7;35.5;296.392;401.564;1112
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_DJF.nc;I6;32.8;287.261;381.36;1255
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_JJA.nc;M1;-11;142.222;126.613;8294
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_JJA.nc;M0;-8.1;143.137;131.557;7963
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_JJA.nc;M3;-5.4;144.526;136.68;5838
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_JJA.nc;M2;-7.1;125.847;116.921;21
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_JJA.nc;U4;-9.4;216.624;196.286;4014
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_JJA.nc;U1;-17.2;226.884;187.927;5793
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_JJA.nc;U0;-19.6;232.89;187.307;6186
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_JJA.nc;U3;-17.8;220.833;181.494;5720
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_JJA.nc;U2;-16.1;309.483;259.669;7728
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_JJA.nc;L4;-18.6;202.565;164.849;3885
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_JJA.nc;L3;-8.4;140.162;128.453;818
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_JJA.nc;L6;-15.4;154.296;130.494;1772
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_JJA.nc;L5;-20.9;185.536;146.703;3913
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_JJA.nc;L8;0;132.043;132.072;3667
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_JJA.nc;L7;-6.5;135.21;126.359;1312
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_JJA.nc;D0;-0.4;211.812;210.873;1133
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_JJA.nc;L9;-8.6;127.639;116.721;1484
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_JJA.nc;L0;-21.4;226.64;178.138;4402
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_JJA.nc;L2;-7.5;151.044;139.657;3218
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_JJA.nc;L1;-15.9;167.171;140.643;1841
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_JJA.nc;K3;-16.2;224.05;187.696;5605
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_JJA.nc;K2;-7.7;230.679;212.869;8745
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_JJA.nc;K5;-19.2;200.574;161.968;6822
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_JJA.nc;K4;-14.2;161.593;138.706;10008
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_JJA.nc;K7;-14.3;157.686;135.146;3446
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_JJA.nc;K6;-14.9;165.787;141.088;7121
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_JJA.nc;O1;-28.7;217.198;154.789;4132
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_JJA.nc;O0;-28.2;263.108;188.808;5818
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_JJA.nc;O3;-12.6;181.155;158.385;5301
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_JJA.nc;O2;-30;156.381;109.444;5193
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_JJA.nc;O5;-16.8;183.002;152.261;5961
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_JJA.nc;O4;-22.1;179.349;139.782;4491
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_JJA.nc;F6;-8.4;172.947;158.456;7321
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_JJA.nc;W1;-19.3;297.735;240.305;3064
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_JJA.nc;F5;-17.1;216.539;179.436;5515
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_JJA.nc;W0;-17.8;343.174;282.054;2711
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_JJA.nc;W3;-15.9;247.119;207.795;2497
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_JJA.nc;W2;-17.8;268.909;221.055;3619
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_JJA.nc;F7;-5.1;157.806;149.79;1105
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_JJA.nc;N6;-11.2;142.527;126.498;771
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_JJA.nc;N5;-0.5;144.412;143.74;404
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_JJA.nc;N8;-11.7;130.953;115.675;1301
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_JJA.nc;N7;-4.3;142.555;136.371;590
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_JJA.nc;F0;-19.4;194.256;156.64;3972
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_JJA.nc;F2;-17.9;164.708;135.182;1712
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_JJA.nc;F1;-19.1;190.082;153.747;4595
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_JJA.nc;F4;-12.6;161.921;141.508;9621
prtotAdjust_FR_rcp85_MPI-ESM-LR_RegCM4-6_ADAMONT_seassum_1970-2100_JJA.nc;F3;-18.7;192.426;156.402;10836
