"GWL","EXP","GCM","RCM","BC","SH","deltaRR_DJF","deltaRR_JJA","deltaTMm_DJF","deltaTMm_JJA"
"GWL-30","historical-rcp85","EC-EARTH","RCA4","ADAMONT","P2",14.8,-33.6,2.176,4.119
"GWL-30","historical-rcp85","EC-EARTH","RCA4","ADAMONT","P1",12.3,-34.7,2.372,4.38
"GWL-30","historical-rcp85","EC-EARTH","RCA4","ADAMONT","P4",15.8,-30.5,2.099,3.977
"GWL-30","historical-rcp85","EC-EARTH","RCA4","ADAMONT","P3",11.9,-30,2.22,4.245
"GWL-30","historical-rcp85","EC-EARTH","RCA4","ADAMONT","P6",13.7,-29.9,2.069,3.895
"GWL-30","historical-rcp85","EC-EARTH","RCA4","ADAMONT","P5",16.3,-28.2,2.03,3.594
"GWL-30","historical-rcp85","EC-EARTH","RCA4","ADAMONT","X0",-5.2,-28.4,2.97,5.021
"GWL-30","historical-rcp85","EC-EARTH","RCA4","ADAMONT","X2",2,-33.1,2.741,4.538
"GWL-30","historical-rcp85","EC-EARTH","RCA4","ADAMONT","G7",15.1,-29.9,1.539,2.595
"GWL-30","historical-rcp85","EC-EARTH","RCA4","ADAMONT","X1",3.1,-38.9,2.975,4.527
"GWL-30","historical-rcp85","EC-EARTH","RCA4","ADAMONT","G6",13.7,-31,1.542,2.63
"GWL-30","historical-rcp85","EC-EARTH","RCA4","ADAMONT","X3",15.8,-47.2,2.402,4.183
"GWL-30","historical-rcp85","EC-EARTH","RCA4","ADAMONT","O7",14.4,-39.8,2.681,4.626
"GWL-30","historical-rcp85","EC-EARTH","RCA4","ADAMONT","O6",14.9,-30,2.024,3.69
"GWL-30","historical-rcp85","EC-EARTH","RCA4","ADAMONT","O9",13.8,-28,1.938,3.378
"GWL-30","historical-rcp85","EC-EARTH","RCA4","ADAMONT","O8",14.2,-36.9,2.251,4.214
"GWL-30","historical-rcp85","EC-EARTH","RCA4","ADAMONT","G1",12.4,-28.1,1.54,2.67
"GWL-30","historical-rcp85","EC-EARTH","RCA4","ADAMONT","G0",11.8,-28,1.583,2.895
"GWL-30","historical-rcp85","EC-EARTH","RCA4","ADAMONT","G3",12.4,-30.5,1.592,2.678
"GWL-30","historical-rcp85","EC-EARTH","RCA4","ADAMONT","G2",11,-28.9,1.593,2.762
"GWL-30","historical-rcp85","EC-EARTH","RCA4","ADAMONT","G5",14.4,-30.1,1.54,2.48
"GWL-30","historical-rcp85","EC-EARTH","RCA4","ADAMONT","S3",12.3,-31.4,1.727,2.827
"GWL-30","historical-rcp85","EC-EARTH","RCA4","ADAMONT","G4",12.7,-30.7,1.58,2.63
"GWL-30","historical-rcp85","EC-EARTH","RCA4","ADAMONT","S2",10.9,-30.4,1.84,3.139
"GWL-30","historical-rcp85","EC-EARTH","RCA4","ADAMONT","S5",8.2,-27.5,1.95,2.574
"GWL-30","historical-rcp85","EC-EARTH","RCA4","ADAMONT","S4",12.3,-34.4,1.785,2.716
"GWL-30","historical-rcp85","EC-EARTH","RCA4","ADAMONT","S6",6.4,-23.2,2.082,2.721
"GWL-30","historical-rcp85","EC-EARTH","RCA4","ADAMONT","S9",0,-34.8,2.179,3.717
"GWL-30","historical-rcp85","EC-EARTH","RCA4","ADAMONT","K1",21.5,-30.2,1.986,4.204
"GWL-30","historical-rcp85","EC-EARTH","RCA4","ADAMONT","K0",16.9,-28.8,2.26,4.199
"GWL-30","historical-rcp85","EC-EARTH","RCA4","ADAMONT","S1",14.3,-29.6,1.702,3.04
"GWL-30","historical-rcp85","EC-EARTH","RCA4","ADAMONT","S0",11.8,-31.5,1.739,3.382
"GWL-30","historical-rcp85","EC-EARTH","RCA4","ADAMONT","J9",0.7,-39.9,1.434,3.485
"GWL-30","historical-rcp85","EC-EARTH","RCA4","ADAMONT","B2",7.5,-26.7,1.819,3.975
"GWL-30","historical-rcp85","EC-EARTH","RCA4","ADAMONT","B1",13,-25,1.878,4.038
"GWL-30","historical-rcp85","EC-EARTH","RCA4","ADAMONT","B4",6.4,-32.6,1.745,3.805
"GWL-30","historical-rcp85","EC-EARTH","RCA4","ADAMONT","B3",7.5,-31.4,1.759,3.724
"GWL-30","historical-rcp85","EC-EARTH","RCA4","ADAMONT","B6",6.6,-25.9,1.88,3.515
"GWL-30","historical-rcp85","EC-EARTH","RCA4","ADAMONT","B5",7.8,-26,1.799,3.581
"GWL-30","historical-rcp85","EC-EARTH","RCA4","ADAMONT","J2",6.6,-41,1.353,2.682
"GWL-30","historical-rcp85","EC-EARTH","RCA4","ADAMONT","B7",7.1,-23.9,1.8,3.427
"GWL-30","historical-rcp85","EC-EARTH","RCA4","ADAMONT","J1",3.9,-35.4,1.441,2.85
"GWL-30","historical-rcp85","EC-EARTH","RCA4","ADAMONT","J4",1.5,-44.9,1.293,3.271
"GWL-30","historical-rcp85","EC-EARTH","RCA4","ADAMONT","J3",5.6,-42.7,1.318,2.925
"GWL-30","historical-rcp85","EC-EARTH","RCA4","ADAMONT","J6",1.6,-45.2,1.286,3.496
"GWL-30","historical-rcp85","EC-EARTH","RCA4","ADAMONT","J5",0.8,-40.4,1.373,3.324
"GWL-30","historical-rcp85","EC-EARTH","RCA4","ADAMONT","J8",3.7,-38.9,1.394,3.365
"GWL-30","historical-rcp85","EC-EARTH","RCA4","ADAMONT","R2",11.2,-27.5,1.95,3.754
"GWL-30","historical-rcp85","EC-EARTH","RCA4","ADAMONT","J7",3.9,-29.6,1.503,3.366
"GWL-30","historical-rcp85","EC-EARTH","RCA4","ADAMONT","B0",14.1,-24.9,1.926,4.018
"GWL-30","historical-rcp85","EC-EARTH","RCA4","ADAMONT","R1",11.6,-28.9,2.032,3.825
"GWL-30","historical-rcp85","EC-EARTH","RCA4","ADAMONT","R4",11.1,-23.3,1.896,3.62
"GWL-30","historical-rcp85","EC-EARTH","RCA4","ADAMONT","R3",10.4,-24.8,1.906,3.632
"GWL-30","historical-rcp85","EC-EARTH","RCA4","ADAMONT","R6",10.1,-30.3,1.825,3.643
"GWL-30","historical-rcp85","EC-EARTH","RCA4","ADAMONT","R5",11.3,-26.3,1.813,3.533
"GWL-30","historical-rcp85","EC-EARTH","RCA4","ADAMONT","R8",11.9,-36.7,1.59,3.306
"GWL-30","historical-rcp85","EC-EARTH","RCA4","ADAMONT","J0",4.7,-32,1.452,2.984
"GWL-30","historical-rcp85","EC-EARTH","RCA4","ADAMONT","R7",11.3,-32.8,1.741,3.54
"GWL-30","historical-rcp85","EC-EARTH","RCA4","ADAMONT","A9",15.9,-28.8,1.857,3.965
"GWL-30","historical-rcp85","EC-EARTH","RCA4","ADAMONT","A8",8.3,-31.6,1.777,3.901
"GWL-30","historical-rcp85","EC-EARTH","RCA4","ADAMONT","R0",9.9,-29.7,1.915,3.795
"GWL-30","historical-rcp85","EC-EARTH","RCA4","ADAMONT","I9",6.4,-34.3,1.501,3.074
"GWL-30","historical-rcp85","EC-EARTH","RCA4","ADAMONT","Z4",10.5,-42.7,1.331,2.462
"GWL-30","historical-rcp85","EC-EARTH","RCA4","ADAMONT","A1",21.9,-24.5,2.139,3.939
"GWL-30","historical-rcp85","EC-EARTH","RCA4","ADAMONT","I8",6.1,-35.7,1.534,3.005
"GWL-30","historical-rcp85","EC-EARTH","RCA4","ADAMONT","A0",29.7,-24.3,1.948,3.671
"GWL-30","historical-rcp85","EC-EARTH","RCA4","ADAMONT","Z6",11.4,-35,1.586,3.264
"GWL-30","historical-rcp85","EC-EARTH","RCA4","ADAMONT","A3",23.5,-20.3,1.945,3.74
"GWL-30","historical-rcp85","EC-EARTH","RCA4","ADAMONT","Z5",5,-42.6,1.36,3.219
"GWL-30","historical-rcp85","EC-EARTH","RCA4","ADAMONT","Z8",22.5,-62,2.228,3.13
"GWL-30","historical-rcp85","EC-EARTH","RCA4","ADAMONT","A2",23.4,-19.5,2.032,3.741
"GWL-30","historical-rcp85","EC-EARTH","RCA4","ADAMONT","A5",13.6,-27.1,1.873,3.953
"GWL-30","historical-rcp85","EC-EARTH","RCA4","ADAMONT","A4",13.9,-28.5,2.227,3.918
"GWL-30","historical-rcp85","EC-EARTH","RCA4","ADAMONT","Q9",5.5,-28.8,2.008,3.093
"GWL-30","historical-rcp85","EC-EARTH","RCA4","ADAMONT","A7",12.1,-29.3,1.82,3.95
"GWL-30","historical-rcp85","EC-EARTH","RCA4","ADAMONT","A6",17,-26.9,1.997,3.784
"GWL-30","historical-rcp85","EC-EARTH","RCA4","ADAMONT","Q8",8.8,-32.2,1.894,2.972
"GWL-30","historical-rcp85","EC-EARTH","RCA4","ADAMONT","I1",10.9,-35.8,1.565,3.04
"GWL-30","historical-rcp85","EC-EARTH","RCA4","ADAMONT","I0",12.2,-34.5,1.614,3.14
"GWL-30","historical-rcp85","EC-EARTH","RCA4","ADAMONT","I3",11.2,-33.4,1.555,2.746
"GWL-30","historical-rcp85","EC-EARTH","RCA4","ADAMONT","I2",7.9,-34.6,1.572,3.176
"GWL-30","historical-rcp85","EC-EARTH","RCA4","ADAMONT","I5",11.9,-26.3,1.438,2.388
"GWL-30","historical-rcp85","EC-EARTH","RCA4","ADAMONT","I4",10.9,-31.1,1.524,2.725
"GWL-30","historical-rcp85","EC-EARTH","RCA4","ADAMONT","I7",9,-33.2,1.465,2.66
"GWL-30","historical-rcp85","EC-EARTH","RCA4","ADAMONT","I6",11.2,-25.9,1.443,2.369
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","M1",54.1,-36.3,3.224,2.557
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","M0",48.5,-35,3.153,2.436
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","M3",47.1,-27.5,3.057,2.298
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","M2",54.8,-30.7,3.131,2.386
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","U4",55.4,-5.6,3.355,3.254
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","U1",51.4,-7.5,3.346,2.962
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","U0",55.4,-4.4,3.457,2.85
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","U3",49.6,-7.5,3.315,3.029
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","U2",49,-14.7,3.452,3.095
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","L4",38.1,-37.5,3.333,3.003
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","L3",47.3,-41.4,3.367,2.67
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","L6",44.8,-40.9,3.425,2.68
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","L5",38.1,-41.5,3.36,2.89
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","L8",53.4,-39.3,3.18,2.581
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","L7",53,-40.2,3.259,2.576
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","D0",53.2,-10.8,3.06,2.132
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","L9",54.4,-44.9,3.155,2.482
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","L0",32.6,-41.9,3.343,3.132
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","L2",44.5,-38,3.38,2.665
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","L1",42,-42.1,3.362,2.766
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","K3",48.9,-29.9,3.386,3.196
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","K2",57.3,-23.9,3.477,3.659
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","K5",46.1,-34.5,3.347,3.02
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","K4",56.6,-31.6,3.407,2.721
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","K7",46.1,-38.4,3.355,2.711
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","K6",48.2,-34.4,3.372,2.755
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","O1",12.6,-32.4,3.01,3.857
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","O0",18,-38,2.925,3.823
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","O3",35.6,-30.2,3.351,4.059
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","O2",16,-37.6,3.289,3.55
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","O5",26.6,-35.5,3.436,3.667
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","O4",18,-33.2,3.331,3.75
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","F6",62.1,-17.3,3.178,2.459
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","W1",49.4,-32.9,2.975,4.464
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","F5",53.4,-22.3,3.372,2.707
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","W0",50.6,-33.7,3.016,4.476
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","W3",42.6,-29.6,3.284,3.61
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","W2",43.9,-36.1,3.469,4.525
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","F7",60.3,-26.5,3.083,2.413
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","N6",39.4,-41.8,3.297,2.504
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","N5",34.4,-43.8,3.216,2.497
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","N8",37.4,-43.8,3.238,2.398
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","N7",34.2,-42.7,3.139,2.481
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","F0",57.8,-23.8,3.367,2.803
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","F2",66,-15.3,3.214,2.564
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","F1",59.5,-21.5,3.31,2.664
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","F4",66.6,-25.4,3.273,2.593
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","F3",59.2,-20.3,3.34,2.869
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","N0",38.7,-39.7,2.914,2.112
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","N2",33.1,-50.6,3.068,2.336
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","N1",36.4,-46.6,3.023,2.287
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","N4",35.8,-41.7,3.29,2.575
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","N3",36.4,-43.7,3.083,2.448
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","V6",34.5,-33.4,3.487,3.958
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","V5",37.7,-22.4,3.453,4.004
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","V7",27.6,-29.6,3.423,3.91
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","E5",34.3,-22,3.026,1.921
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","V0",60.1,-30.5,3.29,3.918
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","E4",42.7,-23.4,2.918,1.886
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","V2",45.9,-22.8,3.777,3.428
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","E6",49.7,-18.6,3.092,2.085
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","V1",45.9,-30.4,3.238,3.703
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","V4",39.9,-31.1,3.46,3.863
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","V3",55.8,-17.9,3.293,3.551
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","M5",55.5,-37.3,3.067,2.472
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","M4",55,-37.2,3.094,2.398
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","M7",42.5,-40.5,3.082,2.452
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","M6",48.6,-35.9,3.013,2.404
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","M8",40.4,-36.5,2.955,2.279
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","E1",49.8,-11.3,3.02,2.092
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","E3",39.4,-20.3,2.963,2.02
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","Q1",11.9,-52.4,3.167,3.034
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","E2",38.8,-12.1,2.991,2.085
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","Q0",14.7,-43.2,3.011,3.21
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","Q3",11.6,-52.3,3.172,2.75
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","Q2",17.7,-49.6,3.277,3.109
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","Q5",6.9,-46.8,2.961,2.75
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","Q4",12.4,-44.5,3.085,4.299
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","Q7",12.4,-38.2,3.016,2.799
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","Y9",5.2,-57.7,3.091,4.844
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","Q6",14.8,-52.3,3.135,3.876
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","Y8",-17.6,-66.1,3.156,5.117
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","Y1",16.8,-28.9,3.248,3.902
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","Y0",16.9,-31.3,3.179,4.292
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","Y3",21,-40.9,3.61,4.121
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","Y2",31.9,-34.4,3.414,4.191
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","H7",39.5,-35,2.811,1.898
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","Y5",5,-47.9,3.365,4.688
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","Y4",5.1,-37.7,3.368,4.248
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","Y7",1,-64,2.971,4.806
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","Y6",3.1,-49,3.377,5.236
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","P8",35.5,-46.4,3.322,2.793
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","P7",38.2,-47.5,3.374,2.892
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","H0",52.8,-12,3.134,2.222
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","P9",36.9,-45.5,3.278,2.765
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","H2",58.5,-20,3.158,2.276
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","H1",60,-17,3.253,2.414
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","H4",60.8,-31.7,3.133,2.38
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","H3",52,-24.2,3.09,2.218
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","H6",49.9,-31.5,3.076,2.204
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","P0",36.6,-36.1,3.567,3.554
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","H5",40.9,-29.2,2.963,2.016
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","P2",30.9,-38.6,3.374,3.294
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","P1",30.9,-36.1,3.584,3.551
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","P4",36.7,-37.8,3.314,3.138
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","P3",30.5,-40.6,3.496,3.361
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","P6",36.4,-48,3.323,3.046
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","P5",37.9,-48.1,3.271,2.916
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","X0",23.5,-37.1,3.562,5.048
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","X2",8.7,-49.6,3.556,5.139
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","G7",36.9,-35.2,2.848,1.824
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","X1",20.7,-41.8,3.69,4.773
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","G6",39.8,-31.1,2.879,1.845
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","X3",19.6,-38.2,3.539,4.336
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","O7",41.5,-31.6,3.649,3.999
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","O6",21,-34,3.246,3.199
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","O9",31.8,-45.7,3.246,2.933
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","O8",31.5,-37.7,3.406,3.393
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","G1",41.2,-27.3,2.916,1.791
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","G0",44.7,-26.4,3.008,1.934
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","G3",44.6,-30.2,2.977,1.86
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","G2",44,-27,2.961,1.867
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","G5",42.6,-31.4,2.911,1.725
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","S3",20.9,-56.2,3.333,2.519
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","G4",44.6,-31.3,2.969,1.835
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","S2",24.3,-51.6,3.383,2.857
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","S5",5.2,-51.6,3.205,2.264
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","S4",11.7,-61.8,3.344,2.477
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","S6",7.6,-52.3,3.378,2.348
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","S9",19.5,-55.5,3.321,3.401
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","K1",52.4,-20.4,3.355,3.056
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","K0",55.6,-19.9,3.471,3.65
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","S1",31.2,-47.2,3.371,2.518
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","S0",32.2,-42.1,3.375,2.449
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","J9",36.6,-38.3,2.972,2.307
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","B2",60.1,-19.5,3.359,2.724
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","B1",61.1,-8.4,3.296,2.761
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","B4",48.8,-16,3.26,2.55
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","B3",51,-14.3,3.267,2.503
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","B6",49.5,-20.6,3.227,2.405
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","B5",44.5,-20.4,3.238,2.399
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","J2",33.7,-32.3,2.524,1.786
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","B7",54.4,-14,3.205,2.349
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","J1",41.8,-37.9,2.716,2.01
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","J4",23.2,-37.5,2.6,2.021
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","J3",26.8,-26.3,2.55,1.822
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","J6",22.8,-42.5,2.783,2.253
"GWL-30","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","J5",25.9,-37.3,2.743,2.184
