GCM-RCM;ZH;deltaDegre;ref;fut;surface
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;V6;2.41;21.087;23.497;2137
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;V5;2.509;20.741;23.25;5731
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;V7;2.364;22.722;25.086;3702
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;E5;1.75;16.959;18.709;3202
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;V0;2.263;15.219;17.482;3445
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;E4;1.637;17.14;18.776;2241
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;V2;2.14;17.232;19.372;3760
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;E6;1.811;17.427;19.238;6568
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;V1;2.253;18.109;20.362;5949
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;V4;2.45;19.549;22;4936
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;V3;2.283;19.74;22.023;5191
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;M5;2.149;19.331;21.479;1856
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;M4;2.1;19.377;21.478;233
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;M7;2.135;19.045;21.18;2356
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;M6;2.166;19.063;21.228;2540
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;M8;2.167;19.07;21.237;2581
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;E1;1.777;17.753;19.529;2658
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;E3;1.75;17.529;19.279;2825
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;Q1;2.119;20.31;22.429;1586
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;E2;1.788;17.854;19.642;1210
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;Q0;2.082;19.039;21.121;2461
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;Q3;2.07;20.483;22.553;2194
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;Q2;2.275;20.506;22.781;3146
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;Q5;1.953;19.923;21.876;1425
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;Q4;2.447;14.19;16.636;1368
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;Q7;1.98;18.923;20.903;1534
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;Y9;2.223;21.619;23.842;2858
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;Q6;2.334;15.328;17.662;1089
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;Y8;2.395;21.218;23.612;2698
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;Y1;2.217;20.661;22.878;5327
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;Y0;2.421;19.871;22.292;5199
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;Y3;2.405;23.19;25.595;3125
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;Y2;2.388;21.436;23.825;4403
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;H7;1.776;17.434;19.21;628
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;Y5;2.176;22.271;24.447;4493
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;Y4;2.241;22.821;25.061;4635
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;Y7;2.289;21.089;23.378;3118
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;Y6;2.528;16.883;19.411;3977
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;P8;2.356;20.284;22.64;1037
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;P7;2.206;19.982;22.188;2799
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;H0;1.773;17.797;19.57;4977
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;P9;2.401;20.766;23.167;594
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;H2;1.918;18.013;19.931;4017
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;H1;1.816;18.184;20;7940
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;H4;2.027;18.002;20.029;6017
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;H3;1.935;17.756;19.692;4070
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;H6;1.941;17.354;19.295;2312
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;P0;2.351;16.299;18.65;3289
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;H5;1.807;17.269;19.076;2035
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;P2;2.234;20.077;22.311;3067
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;P1;2.338;17.664;20.002;3300
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;P4;2.138;20.166;22.304;1282
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;P3;2.281;18.387;20.668;2449
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;P6;2.179;19.858;22.037;3747
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;P5;2.218;20.586;22.804;2394
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;X0;2.543;13.16;15.703;4831
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;X2;2.553;18.344;20.898;2298
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;G7;1.694;16.788;18.483;480
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;X1;2.63;18.427;21.057;4603
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;G6;1.689;16.78;18.469;453
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;X3;2.503;21.643;24.146;2640
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;O7;2.488;16.644;19.132;5706
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;O6;2.163;20.641;22.804;7252
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;O9;2.254;20.493;22.747;6512
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;O8;2.282;20.172;22.454;5821
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;G1;1.6;16.575;18.175;346
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;G0;1.705;16.739;18.445;762
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;G3;1.668;16.777;18.445;228
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;G2;1.652;16.636;18.288;1033
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;G5;1.603;16.711;18.314;242
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;S3;2.133;20.268;22.401;1523
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;G4;1.659;16.766;18.425;300
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;S2;2.291;20.158;22.449;2029
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;S5;1.749;19.594;21.344;370
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;S4;2.04;20.237;22.277;1554
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;S6;1.829;18.998;20.826;200
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;S9;2.353;15.684;18.037;74
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;K1;2.12;18.681;20.8;11062
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;K0;2.338;17.329;19.667;7272
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;S1;2.199;20.103;22.301;2790
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;S0;2.16;20.151;22.311;1911
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;J9;2.149;18.739;20.888;1522
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;B2;1.964;17.843;19.808;1439
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;B1;1.983;17.724;19.707;1321
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;B4;1.816;17.798;19.614;1652
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;B3;1.788;17.897;19.686;945
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;B6;1.79;16.779;18.569;90
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;B5;1.778;17.472;19.25;1446
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;J2;1.927;16.354;18.281;1956
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;B7;1.755;16.962;18.717;470
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;J1;1.976;16.982;18.958;2960
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;J4;2.156;17.104;19.26;2856
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;J3;2.039;16.546;18.585;4241
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;J6;2.236;18.094;20.33;1618
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;J5;2.13;17.104;19.234;2612
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;J8;2.086;17.572;19.659;3605
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;R2;2.233;19.861;22.095;1191
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;J7;2.052;18.288;20.34;5707
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;B0;1.967;18.018;19.985;447
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;R1;2.13;19.523;21.653;1460
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;R4;2.184;20.054;22.238;881
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;R3;2.162;19.994;22.156;1497
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;R6;2.198;19.691;21.889;1327
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;R5;2.185;19.969;22.154;1378
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;R8;2.06;19.963;22.023;55
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;J0;1.878;17.567;19.446;2767
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;R7;2.172;20.026;22.198;772
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;A9;1.917;18.359;20.276;3836
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;A8;1.887;18.267;20.154;2079
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;R0;2.187;19.469;21.657;1348
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;I9;1.8;17.214;19.014;1107
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;Z4;1.942;16.723;18.665;3
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;A1;1.882;18.331;20.213;1808
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;I8;1.804;16.898;18.702;477
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;A0;1.787;19.357;21.144;895
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;Z6;2.081;20.006;22.086;175
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;A3;1.826;19.002;20.829;2549
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;Z5;2.066;18.948;21.014;254
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;Z8;1.931;23.27;25.201;27
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;A2;1.864;18.475;20.339;2953
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;A5;1.94;18.231;20.172;1930
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;A4;1.923;17.101;19.024;1784
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;Q9;1.98;18.644;20.624;1028
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;A7;1.92;18.54;20.46;2670
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;A6;1.87;18.028;19.898;3092
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;Q8;1.944;19.925;21.869;1083
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;I1;1.852;17.328;19.179;1809
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;I0;1.858;17.162;19.02;1308
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;I3;1.874;17.193;19.067;543
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;I2;1.888;17.089;18.977;2971
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;I5;1.713;16.73;18.443;1468
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;I4;1.795;16.906;18.7;2063
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;I7;1.704;16.896;18.6;1112
tasAdjust_FR_rcp85_NorESM1-M_REMO_ADAMONT_seasmean_1950-2100_JJA.nc;I6;1.739;16.59;18.33;1255
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_DJF.nc;M1;1.487;4.714;6.2;8294
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_DJF.nc;M0;1.482;4.939;6.421;7963
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_DJF.nc;M3;1.449;5.209;6.658;5838
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_DJF.nc;M2;1.5;6.071;7.571;21
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_DJF.nc;U4;1.52;3.379;4.899;4014
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_DJF.nc;U1;1.552;2.661;4.213;5793
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_DJF.nc;U0;1.566;2.372;3.938;6186
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_DJF.nc;U3;1.512;3.262;4.773;5720
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_DJF.nc;U2;1.551;1.743;3.294;7728
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_DJF.nc;L4;1.568;4.494;6.063;3885
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_DJF.nc;L3;1.572;5.472;7.045;818
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_DJF.nc;L6;1.555;5.257;6.812;1772
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_DJF.nc;L5;1.543;5.097;6.64;3913
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_DJF.nc;L8;1.558;5.562;7.12;3667
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_DJF.nc;L7;1.539;5.472;7.012;1312
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_DJF.nc;D0;1.477;3.147;4.624;1133
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_DJF.nc;L9;1.515;5.673;7.187;1484
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_DJF.nc;L0;1.546;4.532;6.078;4402
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_DJF.nc;L2;1.614;5.382;6.997;3218
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_DJF.nc;L1;1.569;5.431;7;1841
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_DJF.nc;K3;1.58;3.485;5.065;5605
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_DJF.nc;K2;1.689;1.998;3.687;8745
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_DJF.nc;K5;1.527;4.149;5.676;6822
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_DJF.nc;K4;1.508;4.485;5.993;10008
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_DJF.nc;K7;1.533;4.973;6.506;3446
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_DJF.nc;K6;1.527;4.631;6.158;7121
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_DJF.nc;O1;1.626;4.207;5.833;4132
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_DJF.nc;O0;1.679;3.231;4.91;5818
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_DJF.nc;O3;1.599;3.699;5.298;5301
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_DJF.nc;O2;1.548;6.208;7.756;5193
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_DJF.nc;O5;1.587;4.861;6.448;5961
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_DJF.nc;O4;1.575;5.232;6.807;4491
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_DJF.nc;F6;1.466;3.733;5.199;7321
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_DJF.nc;W1;1.702;-2.182;-0.48;3064
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_DJF.nc;F5;1.52;2.78;4.3;5515
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_DJF.nc;W0;1.827;-2.862;-1.035;2711
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_DJF.nc;W3;1.511;2.194;3.705;2497
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_DJF.nc;W2;1.808;-1.727;0.082;3619
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_DJF.nc;F7;1.489;4.995;6.483;1105
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_DJF.nc;N6;1.615;6.402;8.017;771
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_DJF.nc;N5;1.569;5.99;7.559;404
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_DJF.nc;N8;1.637;6.689;8.327;1301
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_DJF.nc;N7;1.532;6.124;7.655;590
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_DJF.nc;F0;1.51;3.309;4.819;3972
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_DJF.nc;F2;1.427;4.043;5.47;1712
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_DJF.nc;F1;1.497;3.373;4.87;4595
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_DJF.nc;F4;1.454;4.262;5.716;9621
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_DJF.nc;F3;1.494;3.661;5.155;10836
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_DJF.nc;N0;1.508;7.051;8.559;1075
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_DJF.nc;N2;1.588;6.815;8.403;619
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_DJF.nc;N1;1.546;6.715;8.261;753
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_DJF.nc;N4;1.602;5.92;7.522;1216
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_DJF.nc;N3;1.537;6.284;7.821;1973
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_DJF.nc;V6;1.643;4.354;5.997;2137
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_DJF.nc;V5;1.602;4.322;5.923;5731
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_DJF.nc;V7;1.635;6.425;8.06;3702
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_DJF.nc;E5;1.532;4.231;5.763;3202
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_DJF.nc;V0;1.683;-0.498;1.185;3445
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_DJF.nc;E4;1.517;4.731;6.248;2241
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_DJF.nc;V2;1.66;1.238;2.898;3760
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_DJF.nc;E6;1.499;3.954;5.454;6568
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_DJF.nc;V1;1.495;1.479;2.974;5949
tasAdjust_FR_rcp85_NorESM1-M_WRF381P_ADAMONT_seasmean_1951-2100_DJF.nc;V4;1.569;3.158;4.727;4936
