GCM-RCM;ZH;delta%;ref;fut;surface
prtotAdjust_FR_rcp85_HadGEM2-ES_HadREM3-GA7-05_ADAMONT_seassum_1952-2099_JJA.nc;R0;3.8;163.494;169.739;1348
prtotAdjust_FR_rcp85_HadGEM2-ES_HadREM3-GA7-05_ADAMONT_seassum_1952-2099_JJA.nc;I9;-5.3;173.284;164.028;1107
prtotAdjust_FR_rcp85_HadGEM2-ES_HadREM3-GA7-05_ADAMONT_seassum_1952-2099_JJA.nc;Z4;0.5;130.388;131.007;3
prtotAdjust_FR_rcp85_HadGEM2-ES_HadREM3-GA7-05_ADAMONT_seassum_1952-2099_JJA.nc;A1;-3.1;247.347;239.723;1808
prtotAdjust_FR_rcp85_HadGEM2-ES_HadREM3-GA7-05_ADAMONT_seassum_1952-2099_JJA.nc;I8;1;181.902;183.712;477
prtotAdjust_FR_rcp85_HadGEM2-ES_HadREM3-GA7-05_ADAMONT_seassum_1952-2099_JJA.nc;A0;1.3;215.436;218.194;895
prtotAdjust_FR_rcp85_HadGEM2-ES_HadREM3-GA7-05_ADAMONT_seassum_1952-2099_JJA.nc;Z6;-6.3;117.937;110.494;175
prtotAdjust_FR_rcp85_HadGEM2-ES_HadREM3-GA7-05_ADAMONT_seassum_1952-2099_JJA.nc;A3;-3.2;207.579;201.033;2549
prtotAdjust_FR_rcp85_HadGEM2-ES_HadREM3-GA7-05_ADAMONT_seassum_1952-2099_JJA.nc;Z5;-4;111.978;107.487;254
prtotAdjust_FR_rcp85_HadGEM2-ES_HadREM3-GA7-05_ADAMONT_seassum_1952-2099_JJA.nc;Z8;-8.3;73.503;67.409;27
prtotAdjust_FR_rcp85_HadGEM2-ES_HadREM3-GA7-05_ADAMONT_seassum_1952-2099_JJA.nc;A2;0.3;234.392;235.131;2953
prtotAdjust_FR_rcp85_HadGEM2-ES_HadREM3-GA7-05_ADAMONT_seassum_1952-2099_JJA.nc;A5;6.6;205.365;219.006;1930
prtotAdjust_FR_rcp85_HadGEM2-ES_HadREM3-GA7-05_ADAMONT_seassum_1952-2099_JJA.nc;A4;-3.4;292.375;282.35;1784
prtotAdjust_FR_rcp85_HadGEM2-ES_HadREM3-GA7-05_ADAMONT_seassum_1952-2099_JJA.nc;Q9;-2.4;285.78;278.846;1028
prtotAdjust_FR_rcp85_HadGEM2-ES_HadREM3-GA7-05_ADAMONT_seassum_1952-2099_JJA.nc;A7;6;189.177;200.499;2670
prtotAdjust_FR_rcp85_HadGEM2-ES_HadREM3-GA7-05_ADAMONT_seassum_1952-2099_JJA.nc;A6;1;246.185;248.676;3092
prtotAdjust_FR_rcp85_HadGEM2-ES_HadREM3-GA7-05_ADAMONT_seassum_1952-2099_JJA.nc;Q8;-0.1;243.453;243.325;1083
prtotAdjust_FR_rcp85_HadGEM2-ES_HadREM3-GA7-05_ADAMONT_seassum_1952-2099_JJA.nc;I1;-2.1;155.264;152.062;1809
prtotAdjust_FR_rcp85_HadGEM2-ES_HadREM3-GA7-05_ADAMONT_seassum_1952-2099_JJA.nc;I0;0;172.994;172.991;1308
prtotAdjust_FR_rcp85_HadGEM2-ES_HadREM3-GA7-05_ADAMONT_seassum_1952-2099_JJA.nc;I3;0.4;157.305;157.903;543
prtotAdjust_FR_rcp85_HadGEM2-ES_HadREM3-GA7-05_ADAMONT_seassum_1952-2099_JJA.nc;I2;1.2;160.729;162.719;2971
prtotAdjust_FR_rcp85_HadGEM2-ES_HadREM3-GA7-05_ADAMONT_seassum_1952-2099_JJA.nc;I5;-5.3;157.942;149.589;1468
prtotAdjust_FR_rcp85_HadGEM2-ES_HadREM3-GA7-05_ADAMONT_seassum_1952-2099_JJA.nc;I4;-0.4;167.651;167.01;2063
prtotAdjust_FR_rcp85_HadGEM2-ES_HadREM3-GA7-05_ADAMONT_seassum_1952-2099_JJA.nc;I7;2.6;175.1;179.617;1112
prtotAdjust_FR_rcp85_HadGEM2-ES_HadREM3-GA7-05_ADAMONT_seassum_1952-2099_JJA.nc;I6;-4.9;142.782;135.751;1255
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;M1;11.5;164.165;183.1;8294
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;M0;12.3;193.019;216.728;7963
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;M3;14.1;214.1;244.318;5838
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;M2;17.4;169.364;198.778;21
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;U4;23.5;189.421;233.87;4014
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;U1;17;232.065;271.489;5793
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;U0;17.8;251.607;296.323;6186
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;U3;18.6;212.804;252.45;5720
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;U2;17.2;308.271;361.372;7728
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;L4;13.4;214.486;243.273;3885
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;L3;17.1;160.143;187.579;818
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;L6;16.2;175.545;203.898;1772
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;L5;13;218.005;246.421;3913
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;L8;18.3;178.577;211.212;3667
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;L7;20.3;158.205;190.242;1312
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;D0;22.5;211.074;258.629;1133
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;L9;16.8;165.793;193.627;1484
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;L0;8.5;278.484;302.116;4402
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;L2;18.2;194.751;230.183;3218
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;L1;16.8;202.033;236.066;1841
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;K3;11.9;173.135;193.716;5605
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;K2;21.8;181.865;221.519;8745
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;K5;13.5;178.228;202.329;6822
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;K4;13.2;171.226;193.793;10008
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;K7;13.6;178.57;202.9;3446
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;K6;14.2;176.921;201.986;7121
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;O1;-8.7;253.456;231.29;4132
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;O0;-9.3;288.934;261.963;5818
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;O3;15;237.534;273.237;5301
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;O2;-0.2;163.51;163.113;5193
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;O5;7;210.268;224.913;5961
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;O4;1.7;243.401;247.556;4491
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;F6;7.9;174.93;188.704;7321
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;W1;4.3;304.694;317.778;3064
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;F5;10;252.472;277.742;5515
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;W0;-3.4;361.615;349.408;2711
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;W3;20.9;228.08;275.745;2497
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;W2;1;287.574;290.485;3619
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;F7;3.2;150.489;155.249;1105
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;N6;19.7;213.043;254.976;771
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;N5;19.8;230.587;276.334;404
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;N8;23.9;208.209;258.009;1301
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;N7;19.7;231.849;277.443;590
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;F0;14.7;198.741;227.905;3972
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;F2;10.2;168.876;186.154;1712
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;F1;11.6;194.974;217.685;4595
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;F4;12.7;161.166;181.56;9621
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;F3;13.5;204.993;232.624;10836
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;N0;27.5;213.466;272.274;1075
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;N2;25.6;220.991;277.472;619
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;N1;25.8;221.835;279.142;753
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;N4;19.8;225.369;269.927;1216
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;N3;21.5;229.427;278.662;1973
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;V6;28.3;157.806;202.403;2137
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;V5;34.5;220.337;296.349;5731
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;V7;31.8;192.429;253.537;3702
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;E5;15.5;232.592;268.538;3202
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;V0;11.3;378.3;420.862;3445
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;E4;19.5;188.741;225.539;2241
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;V2;17.3;393.259;461.213;3760
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;E6;16.1;175.679;204.043;6568
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;V1;18.3;318.231;376.482;5949
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;V4;32.8;192.163;255.125;4936
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;V3;25.7;170.014;213.629;5191
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;M5;19.2;173.864;207.33;1856
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;M4;17.7;169.924;199.963;233
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;M7;18.4;227.317;269.201;2356
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;M6;24.1;209.707;260.148;2540
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;M8;26.3;218.856;276.375;2581
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;E1;20.5;171.371;206.425;2658
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;E3;16.4;179.321;208.659;2825
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;Q1;8.6;255.758;277.693;1586
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;E2;16.8;180.131;210.377;1210
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;Q0;1.8;263.363;268.025;2461
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;Q3;12.2;286.666;321.612;2194
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;Q2;7;235.753;252.168;3146
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;Q5;7.3;314.595;337.609;1425
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;Q4;-8.8;359.084;327.391;1368
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;Q7;4.3;403.527;420.965;1534
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;Y9;11.3;269.553;300.066;2858
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;Q6;-10.6;529.725;473.609;1089
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;Y8;6.2;291.445;309.551;2698
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;Y1;-4.9;231.343;220.12;5327
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;Y0;2.9;213.396;219.686;5199
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;Y3;30.4;183.791;239.659;3125
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;Y2;19.1;278.127;331.124;4403
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;H7;10.2;205.068;225.9;628
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;Y5;50.4;197.906;297.711;4493
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;Y4;50.1;153.396;230.293;4635
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;Y7;8.4;239.494;259.558;3118
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;Y6;27;199.832;253.848;3977
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;P8;9.9;213.874;234.981;1037
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;P7;9.4;229.174;250.653;2799
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;H0;15.3;196.651;226.683;4977
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;P9;11.7;196.636;219.555;594
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;H2;11.6;173.948;194.121;4017
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;H1;11.1;202.296;224.793;7940
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;H4;12;159.09;178.144;6017
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;H3;9.2;186.753;203.962;4070
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;H6;11.1;195.578;217.381;2312
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;P0;9.9;287.895;316.288;3289
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;H5;9.1;231.817;252.904;2035
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;P2;7.7;226.927;244.461;3067
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;P1;6.6;329.846;351.577;3300
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;P4;12.8;224.188;252.8;1282
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;P3;8.3;306.218;331.505;2449
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;P6;11.7;239.402;267.453;3747
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;P5;12.8;196.752;221.948;2394
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;X0;6.3;189.95;201.993;4831
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;X2;30;169.525;220.384;2298
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;G7;12.6;237.939;268.03;480
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;X1;29.2;179.287;231.574;4603
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;G6;9.5;243.769;267.019;453
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;X3;49.6;150.904;225.767;2640
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;O7;12.1;240.095;269.197;5706
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;O6;4.4;178.337;186.228;7252
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;O9;7.6;199.603;214.756;6512
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;O8;6.9;220.598;235.767;5821
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;G1;12.6;231.969;261.158;346
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;G0;14.1;224.654;256.342;762
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;G3;11;240.479;267.047;228
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;G2;11.8;243.475;272.174;1033
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;G5;11.4;215.355;239.861;242
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;S3;14.5;249.651;285.972;1523
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;G4;11.3;236.006;262.767;300
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;S2;8.1;253.696;274.291;2029
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;S5;14.6;372.221;426.581;370
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;S4;14.5;298.524;341.816;1554
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;S6;12.5;403.312;453.529;200
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;S9;-3.4;571.181;551.77;74
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;K1;14.4;203.112;232.382;11062
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;K0;24.2;166.722;207.122;7272
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;S1;18.9;229.814;273.137;2790
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;S0;15.8;209.806;243.004;1911
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;J9;26.1;227.321;286.626;1522
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;B2;12.4;251.057;282.212;1439
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;B1;14.6;251.731;288.423;1321
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;B4;10.9;242.372;268.714;1652
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;B3;11.7;250.135;279.4;945
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;B6;19.1;297.557;354.355;90
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;B5;16.1;269.19;312.401;1446
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;J2;13.9;294.89;335.992;1956
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;B7;16.8;294.07;343.33;470
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;J1;18.5;230.098;272.706;2960
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;J4;12.9;329.342;371.839;2856
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;J3;11.2;326.471;362.953;4241
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;J6;18.5;265.978;315.24;1618
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;J5;13.7;307.075;349.02;2612
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;J8;19.3;241.495;288.193;3605
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;R2;14.9;217.489;249.905;1191
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;J7;22.1;201.06;245.45;5707
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;B0;17.7;242.387;285.38;447
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;R1;11.4;241.919;269.44;1460
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;R4;11.3;206.778;230.137;881
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;R3;13.3;203.407;230.541;1497
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;R6;18.4;215.867;255.657;1327
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;R5;12.6;218.049;245.535;1378
